176	27
0	17	350	1	0	2
1	2272	368	2	4	1	14	3
1	2256	304	2	4	1	14	2
1	2272	304	2	4	1	14	2
1	2260	416	2	2	1	14	3
1	2272	416	2	2	0	14	3
1	2288	416	2	2	0	14	3
1	2304	416	2	2	0	14	3
1	2320	416	2	2	0	14	3
1	2336	416	2	2	0	14	3
1	2352	416	2	2	0	14	3
1	2368	416	2	2	0	14	3
1	2384	416	2	2	0	14	3
1	2400	416	2	2	0	15	3
1	2416	416	2	2	0	15	3
1	2432	416	2	2	0	15	3
1	2448	416	2	2	0	15	3
1	2464	416	2	2	0	15	3
1	2480	416	2	2	0	15	3
1	2496	416	2	2	0	15	3
1	2512	416	2	2	0	15	3
1	2528	416	2	2	0	15	3
1	2544	416	2	2	0	15	3
1	2560	416	2	2	0	16	3
1	2576	416	2	2	0	16	3
1	2592	416	2	2	0	16	3
1	2608	416	2	2	0	16	3
1	2624	416	2	2	0	16	3
1	2640	416	2	2	0	16	3
1	2656	416	2	2	0	16	3
1	2672	416	2	2	0	16	3
1	2688	416	2	2	0	16	3
1	2704	416	2	2	0	16	3
1	2720	416	2	2	0	17	3
1	2736	416	2	2	0	17	3
1	2752	416	2	2	0	17	3
1	2768	416	2	2	0	17	3
1	2784	416	2	2	0	17	3
1	2800	416	2	2	0	17	3
1	2816	416	2	2	0	17	3
1	1408	192	2	5	1	8	1
1	1424	192	2	5	0	8	1
1	1440	192	2	5	0	9	1
1	1456	192	2	5	1	9	1
1	1488	176	2	5	1	9	1
1	1504	176	2	5	0	9	1
1	1520	176	2	5	0	9	1
1	1536	176	2	5	0	9	1
1	1552	176	2	5	0	9	1
1	1568	176	2	5	0	9	1
1	1584	176	2	5	0	9	1
1	1600	176	2	5	0	10	1
1	1616	176	2	5	0	10	1
1	1632	176	2	5	0	10	1
1	1648	176	2	5	0	10	1
1	1664	176	2	5	0	10	1
1	1680	176	2	5	1	10	1
8	1952	400	2	1	12	3
8	1968	400	2	1	12	3
8	1984	400	2	1	12	3
8	2000	400	2	1	12	3
8	2016	400	2	1	12	3
8	2032	400	2	1	12	3
8	2048	400	2	1	12	3
8	1968	384	2	1	12	3
8	1984	384	2	1	12	3
8	2000	384	2	1	12	3
8	2016	384	2	1	12	3
8	2032	384	2	1	12	3
8	1984	368	2	1	12	3
8	2000	368	2	1	12	3
8	2016	368	2	1	12	3
9	2032	368	2	3	1	1	0	12	3
8	2096	400	2	1	13	3
8	2096	384	2	1	13	3
8	2112	400	2	1	13	3
9	176	352	2	1	1	0	1	1	2
9	192	352	2	1	1	0	1	1	2
9	224	304	2	1	1	0	1	1	2
9	240	304	2	1	1	1	0	1	2
9	416	320	2	1	1	0	1	2	2
9	656	384	2	1	1	1	0	4	3
9	704	352	2	1	1	0	1	4	2
9	1472	368	2	1	1	1	0	9	3
9	1440	128	2	2	1	1	0	9	1
2	192	391	3	1	1	3
2	512	391	3	1	3	3
2	912	383	3	1	5	3
2	976	383	3	1	6	3
2	1040	367	3	2	6	3
3	550	350	4	1	2	3	2
3	1440	300	4	2	1	9	2
3	1392	300	4	2	1	8	2
3	1344	300	4	2	1	8	2
3	1472	380	4	1	1	9	3
3	2020	330	4	1	2	12	2
4	240	368	0	288	416	1	3
4	272	337	0	320	416	1	2
4	405	368	0	480	416	2	3
4	464	336	0	528	416	2	2
4	512	304	0	576	416	3	2
4	512	384	0	608	416	3	3
4	1264	384	0	1376	416	7	3
4	1296	352	0	1408	416	8	2
4	1328	320	0	1440	416	8	2
4	1312	144	0	1376	176	8	1
4	2144	368	0	2192	416	13	3
4	2176	272	0	2224	416	13	2
5	1072	320	5	6	2
5	1104	288	5	6	2
5	1136	256	5	7	2
5	1168	224	5	7	1
5	1200	192	5	7	1
5	1328	80	5	8	0
5	1344	80	5	8	0
5	1360	80	5	8	0
5	1472	112	5	9	0
5	1488	112	5	9	0
5	1536	128	5	9	1
5	1552	128	5	9	1
5	1568	128	5	9	1
5	1584	128	5	9	1
5	1616	112	5	10	0
5	1632	112	5	10	0
5	1648	112	5	10	0
5	1664	112	5	10	0
5	1696	144	5	10	1
5	1728	112	5	10	0
5	1760	128	5	11	1
5	1808	96	5	11	0
5	1840	128	5	11	1
6	352	368	9	380	416	0	3	2	3
6	1794	384	9	1822	416	0	4	11	3
6	1858	368	9	1886	416	0	5	11	3
6	2258	384	9	2286	416	0	-1	14	3
6	2258	112	9	2286	304	2	1	14	0
6	2322	384	9	2350	416	0	-1	14	3
13	2688	335	7	16	2
